"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-07-09","Berlin","Germany",8585,69,28,216,7896,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.959010.php"
