"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-03-30","Berlin","Germany",2581,381,84,13,1055,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913701.php"
