"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-06-23","Berlin","Germany",7974,130,39,211,6961,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.950147.php"
