"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-07-07","Berlin","Germany",8501,109,31,215,7783,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.957600.php"
