"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-04-09","Berlin","Germany",4357,559,136,41,2481,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919206.php"
