"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-04-24","Berlin","Germany",5532,523,154,66,4412,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925508.php"
