"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-08-23","Berlin","Germany",10727,46,16,226,9721,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.979424.php"
