"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-04-16","Berlin","Germany",4971,602,142,49,3480,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.921230.php"
