"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-06-04","Berlin","Germany",6945,123,46,200,6412,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.941005.php"
