"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-03-26","Berlin","Germany",1937,235,46,8,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.912475.php"
