"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-04-01","Berlin","Germany",2993,479,104,17,1369,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914864.php"
