"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-05-16","Berlin","Germany",6443,231,92,181,5825,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933355.php"
