"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-03-27","Berlin","Germany",2152,261,53,8,645,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913050.php"
