"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-07-14","Berlin","Germany",8673,51,22,220,8069,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.960490.php"
