"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-07-06","Berlin","Germany",8461,116,30,215,7738,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.956895.php"
