"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-05-26","Berlin","Germany",6672,164,58,193,6123,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.938001.php"
