"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-04-11","Berlin","Germany",4553,601,139,50,2635,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919248.php"
