"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-04-14","Berlin","Germany",4736,582,137,38,2864,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919926.php"
