"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-08-30","Berlin","Germany",11188,37,19,226,10220,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.982684.php"
