"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-05-13","Berlin","Germany",6338,352,123,173,5687,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.931794.php"
