"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-04-21","Berlin","Germany",5341,596,164,60,4044,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.923515.php"
