"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-06-08","Berlin","Germany",7041,135,44,205,6495,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.942095.php"
