"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-04-19","Berlin","Germany",5225,567,156,53,4015,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922235.php"
