"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-05-10","Berlin","Germany",6267,486,151,95,5518,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.930050.php"
