"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-04-06","Berlin","Germany",3862,527,133,28,2097,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.917304.php"
