"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-06-20","Berlin","Germany",7803,140,42,211,6874,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.948402.php"
