"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-08-28","Berlin","Germany",11124,39,20,226,10129,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.982625.php"
