"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-06-25","Berlin","Germany",8095,135,34,212,7081,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.951449.php"
