"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-08-05","Berlin","Germany",9489,47,20,224,8800,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.970899.php"
