"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-08-21","Berlin","Germany",10654,34,16,226,9609,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.979359.php"
