"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-07-16","Berlin","Germany",8724,43,17,221,8169,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.961471.php"
