"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-03-22","Berlin","Germany",1071,41,20,1,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.910269.php"
