"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-05-25","Berlin","Germany",6651,177,60,191,6086,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.937528.php"
