"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-07-21","Berlin","Germany",8836,41,20,222,8312,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.963716.php"
