"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-05-02","Berlin","Germany",5970,541,159,90,5040,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927951.php"
