"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-08-07","Berlin","Germany",9639,37,16,224,8888,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.972901.php"
