"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-07-26","Berlin","Germany",9000,44,20,223,8450,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.965455.php"
