"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-04-13","Berlin","Germany",4667,568,141,56,2778,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.919386.php"
