"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-03-31","Berlin","Germany",2777,380,92,15,1191,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.914294.php"
