"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-05-11","Berlin","Germany",6269,447,135,165,5586,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.930549.php"
