"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-03-25","Berlin","Germany",1645,208,38,4,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911935.php"
