"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-04-26","Berlin","Germany",5644,546,160,74,4587,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925578.php"
