"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-08-08","Berlin","Germany",9687,39,16,224,8908,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.972966.php"
