"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-07-23","Berlin","Germany",8893,40,19,222,8386,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.964911.php"
