"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-08-14","Berlin","Germany",10195,35,14,224,9193,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.976774.php"
