"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-05-29","Berlin","Germany",6766,148,40,197,6240,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.939394.php"
