"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-07-12","Berlin","Germany",8637,48,16,217,7995,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.959491.php"
