"publication_date","state","country","confirmed","hospital","critical","deaths","recovered","source"
"2020-08-27","Berlin","Germany",11010,46,21,226,10051,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.982018.php"
