"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-24","Charlottenburg-Wilmersdorf","Berlin","Germany",646,518,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925508.php"
"2020-04-24","Friedrichshain-Kreuzberg","Berlin","Germany",446,392,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925508.php"
"2020-04-24","Lichtenberg","Berlin","Germany",208,167,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925508.php"
"2020-04-24","Marzahn-Hellersdorf","Berlin","Germany",262,181,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925508.php"
"2020-04-24","Mitte","Berlin","Germany",826,661,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925508.php"
"2020-04-24","Neukölln","Berlin","Germany",585,488,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925508.php"
"2020-04-24","Pankow","Berlin","Germany",583,435,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925508.php"
"2020-04-24","Reinickendorf","Berlin","Germany",436,324,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925508.php"
"2020-04-24","Spandau","Berlin","Germany",227,171,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925508.php"
"2020-04-24","Steglitz-Zehlendorf","Berlin","Germany",459,382,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925508.php"
"2020-04-24","Tempelhof-Schöneberg","Berlin","Germany",566,457,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925508.php"
"2020-04-24","Treptow-Köpenick","Berlin","Germany",288,236,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.925508.php"
