"publication_date","district","state","country","confirmed","recovered","source"
"2020-03-24","Charlottenburg-Wilmersdorf","Berlin","Germany",170,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911446.php"
"2020-03-24","Friedrichshain-Kreuzberg","Berlin","Germany",151,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911446.php"
"2020-03-24","Lichtenberg","Berlin","Germany",66,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911446.php"
"2020-03-24","Marzahn-Hellersdorf","Berlin","Germany",46,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911446.php"
"2020-03-24","Mitte","Berlin","Germany",223,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911446.php"
"2020-03-24","Neukölln","Berlin","Germany",128,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911446.php"
"2020-03-24","Pankow","Berlin","Germany",143,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911446.php"
"2020-03-24","Reinickendorf","Berlin","Germany",107,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911446.php"
"2020-03-24","Spandau","Berlin","Germany",48,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911446.php"
"2020-03-24","Steglitz-Zehlendorf","Berlin","Germany",105,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911446.php"
"2020-03-24","Tempelhof-Schöneberg","Berlin","Germany",154,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911446.php"
"2020-03-24","Treptow-Köpenick","Berlin","Germany",84,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.911446.php"
