"publication_date","district","state","country","confirmed","recovered","source"
"2020-07-31","Charlottenburg-Wilmersdorf","Berlin","Germany",916,859,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968103.php"
"2020-07-31","Friedrichshain-Kreuzberg","Berlin","Germany",759,708,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968103.php"
"2020-07-31","Lichtenberg","Berlin","Germany",526,481,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968103.php"
"2020-07-31","Marzahn-Hellersdorf","Berlin","Germany",522,496,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968103.php"
"2020-07-31","Mitte","Berlin","Germany",1372,1270,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968103.php"
"2020-07-31","Neukölln","Berlin","Germany",1139,1049,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968103.php"
"2020-07-31","Pankow","Berlin","Germany",846,775,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968103.php"
"2020-07-31","Reinickendorf","Berlin","Germany",732,665,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968103.php"
"2020-07-31","Spandau","Berlin","Germany",524,463,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968103.php"
"2020-07-31","Steglitz-Zehlendorf","Berlin","Germany",641,601,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968103.php"
"2020-07-31","Tempelhof-Schöneberg","Berlin","Germany",877,820,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968103.php"
"2020-07-31","Treptow-Köpenick","Berlin","Germany",419,403,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.968103.php"
