"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-17","Charlottenburg-Wilmersdorf","Berlin","Germany",608,453,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922167.php"
"2020-04-17","Friedrichshain-Kreuzberg","Berlin","Germany",415,335,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922167.php"
"2020-04-17","Lichtenberg","Berlin","Germany",194,133,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922167.php"
"2020-04-17","Marzahn-Hellersdorf","Berlin","Germany",204,129,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922167.php"
"2020-04-17","Mitte","Berlin","Germany",783,563,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922167.php"
"2020-04-17","Neukölln","Berlin","Germany",532,405,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922167.php"
"2020-04-17","Pankow","Berlin","Germany",528,375,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922167.php"
"2020-04-17","Reinickendorf","Berlin","Germany",412,254,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922167.php"
"2020-04-17","Spandau","Berlin","Germany",210,141,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922167.php"
"2020-04-17","Steglitz-Zehlendorf","Berlin","Germany",435,276,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922167.php"
"2020-04-17","Tempelhof-Schöneberg","Berlin","Germany",514,385,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922167.php"
"2020-04-17","Treptow-Köpenick","Berlin","Germany",256,192,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.922167.php"
