"publication_date","district","state","country","confirmed","recovered","source"
"2020-08-14","Charlottenburg-Wilmersdorf","Berlin","Germany",1003,916,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.976774.php"
"2020-08-14","Friedrichshain-Kreuzberg","Berlin","Germany",858,771,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.976774.php"
"2020-08-14","Lichtenberg","Berlin","Germany",580,513,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.976774.php"
"2020-08-14","Marzahn-Hellersdorf","Berlin","Germany",555,522,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.976774.php"
"2020-08-14","Mitte","Berlin","Germany",1562,1378,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.976774.php"
"2020-08-14","Neukölln","Berlin","Germany",1285,1126,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.976774.php"
"2020-08-14","Pankow","Berlin","Germany",901,823,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.976774.php"
"2020-08-14","Reinickendorf","Berlin","Germany",804,712,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.976774.php"
"2020-08-14","Spandau","Berlin","Germany",571,518,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.976774.php"
"2020-08-14","Steglitz-Zehlendorf","Berlin","Germany",668,635,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.976774.php"
"2020-08-14","Tempelhof-Schöneberg","Berlin","Germany",948,864,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.976774.php"
"2020-08-14","Treptow-Köpenick","Berlin","Germany",460,415,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.976774.php"
