"publication_date","district","state","country","confirmed","recovered","source"
"2020-06-09","Charlottenburg-Wilmersdorf","Berlin","Germany",760,723,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.942765.php"
"2020-06-09","Friedrichshain-Kreuzberg","Berlin","Germany",558,518,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.942765.php"
"2020-06-09","Lichtenberg","Berlin","Germany",351,300,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.942765.php"
"2020-06-09","Marzahn-Hellersdorf","Berlin","Germany",383,359,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.942765.php"
"2020-06-09","Mitte","Berlin","Germany",1016,966,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.942765.php"
"2020-06-09","Neukölln","Berlin","Germany",792,712,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.942765.php"
"2020-06-09","Pankow","Berlin","Germany",721,664,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.942765.php"
"2020-06-09","Reinickendorf","Berlin","Germany",534,482,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.942765.php"
"2020-06-09","Spandau","Berlin","Germany",340,292,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.942765.php"
"2020-06-09","Steglitz-Zehlendorf","Berlin","Germany",561,529,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.942765.php"
"2020-06-09","Tempelhof-Schöneberg","Berlin","Germany",705,644,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.942765.php"
"2020-06-09","Treptow-Köpenick","Berlin","Germany",360,342,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.942765.php"
