"publication_date","district","state","country","confirmed","recovered","source"
"2020-07-28","Charlottenburg-Wilmersdorf","Berlin","Germany",904,855,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.966372.php"
"2020-07-28","Friedrichshain-Kreuzberg","Berlin","Germany",734,704,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.966372.php"
"2020-07-28","Lichtenberg","Berlin","Germany",513,468,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.966372.php"
"2020-07-28","Marzahn-Hellersdorf","Berlin","Germany",512,492,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.966372.php"
"2020-07-28","Mitte","Berlin","Germany",1337,1260,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.966372.php"
"2020-07-28","Neukölln","Berlin","Germany",1113,1039,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.966372.php"
"2020-07-28","Pankow","Berlin","Germany",837,773,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.966372.php"
"2020-07-28","Reinickendorf","Berlin","Germany",707,658,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.966372.php"
"2020-07-28","Spandau","Berlin","Germany",495,456,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.966372.php"
"2020-07-28","Steglitz-Zehlendorf","Berlin","Germany",635,598,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.966372.php"
"2020-07-28","Tempelhof-Schöneberg","Berlin","Germany",867,812,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.966372.php"
"2020-07-28","Treptow-Köpenick","Berlin","Germany",416,399,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.966372.php"
