"publication_date","district","state","country","confirmed","recovered","source"
"2020-03-16","Charlottenburg-Wilmersdorf","Berlin","Germany",54,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.907568.php"
"2020-03-16","Friedrichshain-Kreuzberg","Berlin","Germany",33,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.907568.php"
"2020-03-16","Lichtenberg","Berlin","Germany",12,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.907568.php"
"2020-03-16","Marzahn-Hellersdorf","Berlin","Germany",11,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.907568.php"
"2020-03-16","Mitte","Berlin","Germany",51,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.907568.php"
"2020-03-16","Neukölln","Berlin","Germany",21,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.907568.php"
"2020-03-16","Pankow","Berlin","Germany",41,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.907568.php"
"2020-03-16","Reinickendorf","Berlin","Germany",13,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.907568.php"
"2020-03-16","Spandau","Berlin","Germany",11,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.907568.php"
"2020-03-16","Steglitz-Zehlendorf","Berlin","Germany",40,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.907568.php"
"2020-03-16","Tempelhof-Schöneberg","Berlin","Germany",31,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.907568.php"
"2020-03-16","Treptow-Köpenick","Berlin","Germany",14,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.907568.php"
