"publication_date","district","state","country","confirmed","recovered","source"
"2020-03-13","Charlottenburg-Wilmersdorf","Berlin","Germany",31,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.906554.php"
"2020-03-13","Friedrichshain-Kreuzberg","Berlin","Germany",14,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.906554.php"
"2020-03-13","Lichtenberg","Berlin","Germany",6,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.906554.php"
"2020-03-13","Marzahn-Hellersdorf","Berlin","Germany",3,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.906554.php"
"2020-03-13","Mitte","Berlin","Germany",20,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.906554.php"
"2020-03-13","Neukölln","Berlin","Germany",10,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.906554.php"
"2020-03-13","Pankow","Berlin","Germany",15,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.906554.php"
"2020-03-13","Reinickendorf","Berlin","Germany",11,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.906554.php"
"2020-03-13","Spandau","Berlin","Germany",8,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.906554.php"
"2020-03-13","Steglitz-Zehlendorf","Berlin","Germany",20,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.906554.php"
"2020-03-13","Tempelhof-Schöneberg","Berlin","Germany",16,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.906554.php"
"2020-03-13","Treptow-Köpenick","Berlin","Germany",4,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.906554.php"
