"publication_date","district","state","country","confirmed","recovered","source"
"2020-06-30","Charlottenburg-Wilmersdorf","Berlin","Germany",845,776,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.954025.php"
"2020-06-30","Friedrichshain-Kreuzberg","Berlin","Germany",669,581,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.954025.php"
"2020-06-30","Lichtenberg","Berlin","Germany",421,354,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.954025.php"
"2020-06-30","Marzahn-Hellersdorf","Berlin","Germany",458,409,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.954025.php"
"2020-06-30","Mitte","Berlin","Germany",1193,1085,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.954025.php"
"2020-06-30","Neukölln","Berlin","Germany",1013,853,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.954025.php"
"2020-06-30","Pankow","Berlin","Germany",776,711,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.954025.php"
"2020-06-30","Reinickendorf","Berlin","Germany",638,558,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.954025.php"
"2020-06-30","Spandau","Berlin","Germany",445,381,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.954025.php"
"2020-06-30","Steglitz-Zehlendorf","Berlin","Germany",589,553,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.954025.php"
"2020-06-30","Tempelhof-Schöneberg","Berlin","Germany",794,718,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.954025.php"
"2020-06-30","Treptow-Köpenick","Berlin","Germany",401,370,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.954025.php"
