"publication_date","district","state","country","confirmed","recovered","source"
"2020-04-07","Charlottenburg-Wilmersdorf","Berlin","Germany",500,311,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.917938.php"
"2020-04-07","Friedrichshain-Kreuzberg","Berlin","Germany",360,209,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.917938.php"
"2020-04-07","Lichtenberg","Berlin","Germany",158,88,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.917938.php"
"2020-04-07","Marzahn-Hellersdorf","Berlin","Germany",142,68,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.917938.php"
"2020-04-07","Mitte","Berlin","Germany",597,344,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.917938.php"
"2020-04-07","Neukölln","Berlin","Germany",426,264,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.917938.php"
"2020-04-07","Pankow","Berlin","Germany",409,240,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.917938.php"
"2020-04-07","Reinickendorf","Berlin","Germany",300,147,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.917938.php"
"2020-04-07","Spandau","Berlin","Germany",165,74,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.917938.php"
"2020-04-07","Steglitz-Zehlendorf","Berlin","Germany",348,134,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.917938.php"
"2020-04-07","Tempelhof-Schöneberg","Berlin","Germany",424,232,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.917938.php"
"2020-04-07","Treptow-Köpenick","Berlin","Germany",209,122,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.917938.php"
