"publication_date","district","state","country","confirmed","recovered","source"
"2020-05-01","Charlottenburg-Wilmersdorf","Berlin","Germany",680,584,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927927.php"
"2020-05-01","Friedrichshain-Kreuzberg","Berlin","Germany",467,419,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927927.php"
"2020-05-01","Lichtenberg","Berlin","Germany",255,181,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927927.php"
"2020-05-01","Marzahn-Hellersdorf","Berlin","Germany",298,235,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927927.php"
"2020-05-01","Mitte","Berlin","Germany",872,762,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927927.php"
"2020-05-01","Neukölln","Berlin","Germany",650,541,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927927.php"
"2020-05-01","Pankow","Berlin","Germany",611,502,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927927.php"
"2020-05-01","Reinickendorf","Berlin","Germany",458,368,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927927.php"
"2020-05-01","Spandau","Berlin","Germany",240,197,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927927.php"
"2020-05-01","Steglitz-Zehlendorf","Berlin","Germany",488,412,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927927.php"
"2020-05-01","Tempelhof-Schöneberg","Berlin","Germany",604,512,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927927.php"
"2020-05-01","Treptow-Köpenick","Berlin","Germany",313,265,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.927927.php"
