"publication_date","district","state","country","confirmed","recovered","source"
"2020-03-28","Charlottenburg-Wilmersdorf","Berlin","Germany",300,94,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913086.php"
"2020-03-28","Friedrichshain-Kreuzberg","Berlin","Germany",233,67,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913086.php"
"2020-03-28","Lichtenberg","Berlin","Germany",90,18,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913086.php"
"2020-03-28","Marzahn-Hellersdorf","Berlin","Germany",78,24,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913086.php"
"2020-03-28","Mitte","Berlin","Germany",367,137,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913086.php"
"2020-03-28","Neukölln","Berlin","Germany",248,90,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913086.php"
"2020-03-28","Pankow","Berlin","Germany",241,83,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913086.php"
"2020-03-28","Reinickendorf","Berlin","Germany",133,62,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913086.php"
"2020-03-28","Spandau","Berlin","Germany",86,30,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913086.php"
"2020-03-28","Steglitz-Zehlendorf","Berlin","Germany",182,30,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913086.php"
"2020-03-28","Tempelhof-Schöneberg","Berlin","Germany",244,85,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913086.php"
"2020-03-28","Treptow-Köpenick","Berlin","Germany",135,45,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.913086.php"
