"publication_date","district","state","country","confirmed","recovered","source"
"2020-05-16","Charlottenburg-Wilmersdorf","Berlin","Germany",724,671,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933355.php"
"2020-05-16","Friedrichshain-Kreuzberg","Berlin","Germany",497,466,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933355.php"
"2020-05-16","Lichtenberg","Berlin","Germany",282,231,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933355.php"
"2020-05-16","Marzahn-Hellersdorf","Berlin","Germany",339,316,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933355.php"
"2020-05-16","Mitte","Berlin","Germany",932,872,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933355.php"
"2020-05-16","Neukölln","Berlin","Germany",710,629,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933355.php"
"2020-05-16","Pankow","Berlin","Germany",659,587,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933355.php"
"2020-05-16","Reinickendorf","Berlin","Germany",488,444,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933355.php"
"2020-05-16","Spandau","Berlin","Germany",288,234,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933355.php"
"2020-05-16","Steglitz-Zehlendorf","Berlin","Germany",526,480,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933355.php"
"2020-05-16","Tempelhof-Schöneberg","Berlin","Germany",658,588,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933355.php"
"2020-05-16","Treptow-Köpenick","Berlin","Germany",340,307,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.933355.php"
