"publication_date","district","state","country","confirmed","recovered","source"
"2020-07-22","Charlottenburg-Wilmersdorf","Berlin","Germany",888,842,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.964382.php"
"2020-07-22","Friedrichshain-Kreuzberg","Berlin","Germany",714,692,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.964382.php"
"2020-07-22","Lichtenberg","Berlin","Germany",501,440,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.964382.php"
"2020-07-22","Marzahn-Hellersdorf","Berlin","Germany",506,481,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.964382.php"
"2020-07-22","Mitte","Berlin","Germany",1302,1229,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.964382.php"
"2020-07-22","Neukölln","Berlin","Germany",1091,1025,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.964382.php"
"2020-07-22","Pankow","Berlin","Germany",812,766,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.964382.php"
"2020-07-22","Reinickendorf","Berlin","Germany",692,646,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.964382.php"
"2020-07-22","Spandau","Berlin","Germany",471,454,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.964382.php"
"2020-07-22","Steglitz-Zehlendorf","Berlin","Germany",626,586,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.964382.php"
"2020-07-22","Tempelhof-Schöneberg","Berlin","Germany",846,799,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.964382.php"
"2020-07-22","Treptow-Köpenick","Berlin","Germany",410,396,"https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.964382.php"
