"publication_date","district","state","country","confirmed","recovered","source"
"2020-03-03","Charlottenburg-Wilmersdorf","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.902522.php"
"2020-03-03","Friedrichshain-Kreuzberg","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.902522.php"
"2020-03-03","Lichtenberg","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.902522.php"
"2020-03-03","Marzahn-Hellersdorf","Berlin","Germany",1,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.902522.php"
"2020-03-03","Mitte","Berlin","Germany",3,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.902522.php"
"2020-03-03","Neukölln","Berlin","Germany",1,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.902522.php"
"2020-03-03","Pankow","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.902522.php"
"2020-03-03","Reinickendorf","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.902522.php"
"2020-03-03","Spandau","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.902522.php"
"2020-03-03","Steglitz-Zehlendorf","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.902522.php"
"2020-03-03","Tempelhof-Schöneberg","Berlin","Germany",1,"","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.902522.php"
"2020-03-03","Treptow-Köpenick","Berlin","Germany","","","https://www.berlin.de/sen/gpg/service/presse/2020/pressemitteilung.902522.php"
